DATE,PORT_LOSS,Historical_VaR_2,Historical_ES_2,Parametric_VaR_U_2,Parametric_ES_U_2,Parametric_VaR_W_2,Parametric_ES_W_2,MonteCarlo_VaR_U_2,MonteCarlo_ES_U_2,MonteCarlo_VaR_W_2,MonteCarlo_ES_W_2
2012-04-16 00:00:00,17335.81756368,70612.48468133993,68543.29597433083,57938.92790079932,58202.9087151736,67540.10080559552,67833.77745804936,52927.64541534544,51761.47045111438,69742.92497907649,66670.58268305082
2012-04-13 00:00:00,34505.81587564002,70612.48468133993,68543.29597433083,57522.0194076387,57785.497824703576,67172.77898990398,67466.19469571067,56095.00606678892,54300.0645783423,69025.34507146548,68920.06847656447
2012-04-12 00:00:00,42508.20619530999,70612.48468133993,68543.29597433083,57487.24482536013,57750.975766269374,66822.58951980423,67115.77242135257,56525.91577418917,58341.06073773946,71756.10842718114,70825.52134289771
2012-04-11 00:00:00,20347.253801010083,70612.48468133993,68543.29597433083,57447.22346674546,57710.95898047171,66934.48787364888,67227.90935517347,64417.39177917922,60775.15086791425,86180.62983131967,79566.75343887112
2012-04-10 00:00:00,2290.020555029856,70612.48468133993,68543.29597433083,57261.81044818042,57525.34182890388,66987.67614007392,67281.35393557406,58926.290677666664,58911.55917804263,67260.95141941903,67087.31174960037
2012-04-09 00:00:00,49484.299631199916,70612.48468133993,68543.29597433083,57207.838004456484,57471.44595887861,66839.13732583122,67132.88980104856,63498.630744059454,61248.16776260934,65798.19361007819,63000.342663802476
2012-04-05 00:00:00,28991.939269680064,70612.48468133993,68543.29597433083,57316.53778274765,57580.1390093877,66915.45330176898,67209.46335189312,59152.13156205299,57451.76266743275,69146.78395647847,68155.88530368735
2012-04-04 00:00:00,2963.2249734998913,70612.48468133993,68543.29597433083,57124.68758822279,57388.08826727292,67044.95194803725,67339.17637009115,56233.500564431306,57661.26274201027,67101.25890762918,66613.13146878882
2012-04-03 00:00:00,19010.515139649855,70612.48468133993,68543.29597433083,57180.23458419088,57443.55061613396,66900.13250100159,67194.43715816422,52997.4793775836,56840.29627048787,68836.12451939413,66444.70088519265
2012-04-02 00:00:00,9053.77884674992,70612.48468133993,68543.29597433083,57180.70246917964,57443.75243575382,67046.66069760139,67341.13525088795,59101.68443029118,55432.884683214834,80345.45388633967,76619.76638740768
2012-03-30 00:00:00,-21681.28132741002,70612.48468133993,68543.29597433083,57059.647595597315,57322.62181935576,67211.2132507303,67505.58022420038,57313.308810225804,56673.13863253728,74177.90664744575,74381.81842017456
2012-03-29 00:00:00,-12843.025553120067,70612.48468133993,68543.29597433083,57056.1817031774,57319.15320163232,67163.58838315273,67458.14724542573,63177.46297685034,56070.09369390067,65391.43146171677,62675.487740814424
2012-03-28 00:00:00,-2372.485902419896,70612.48468133993,68543.29597433083,57023.1383658743,57286.17502582562,67176.74621974071,67471.54521094938,63915.670942337485,62136.587898501515,65039.57016719715,65676.11068597004
2012-03-27 00:00:00,-17699.853110450087,70612.48468133993,68543.29597433083,57057.88097415189,57320.89489324554,67277.46447743638,67572.51248242403,60756.47128918045,59954.88473836192,69262.66520374466,71966.75607291673
2012-03-26 00:00:00,-13649.008378670085,70612.48468133993,68543.29597433083,57064.51718336623,57327.380389381666,67396.05563778279,67691.33609171316,63627.79325811518,64357.02253654312,74419.16771469405,69853.182761049
2012-03-23 00:00:00,-10657.18211439997,70612.48468133993,68543.29597433083,57069.06156315154,57331.927762029576,67562.26245113963,67857.55131001677,65195.48314413149,65206.96021171333,74404.84386278363,75378.26390704568
2012-03-22 00:00:00,-15527.979085740168,70612.48468133993,68543.29597433083,57075.04815643013,57337.91613418993,67593.88511951978,67889.42392884346,59675.4004165018,57450.08310036116,61295.76032297197,61754.616568230726
2012-03-21 00:00:00,-18946.000911879935,70612.48468133993,68543.29597433083,56983.316666498315,57246.38550296123,67654.8774054083,67950.67453893216,52838.38309561391,52412.04187121464,80407.98303194251,70601.01262615599
2012-03-20 00:00:00,-14219.269328959985,70612.48468133993,68543.29597433083,56935.02690960199,57198.14345816965,67700.89889892552,67996.95142815972,62316.20714264631,58636.465191851865,74011.90325948026,72191.97600504386
2012-03-19 00:00:00,-9901.844242199906,70612.48468133993,68543.29597433083,57113.35629351437,57376.38023961987,67775.84307024512,68072.15424628952,65377.72724645119,61150.06767085932,62782.311656282516,63284.73378405135
2012-03-16 00:00:00,-7649.352695859969,70612.48468133993,68543.29597433083,57081.052342891926,57344.08828837832,67938.84598003468,68235.23602760176,53532.450982992654,51619.266321364914,78086.16413437692,76747.0607542362
2012-03-15 00:00:00,-10528.33378427988,70612.48468133993,68543.29597433083,57130.559074544464,57393.62243295298,68008.84581065224,68305.49490182789,59948.148301802226,56786.95001491915,65115.74267981574,65040.56004964222
2012-03-14 00:00:00,-10845.515093590133,70612.48468133993,68543.29597433083,57140.47324436915,57403.03580043046,68074.80590528692,68371.7140912282,58034.387728878646,57364.68649746742,66010.64184147492,67164.18213067236
2012-03-13 00:00:00,-34428.48881301994,70612.48468133993,68543.29597433083,57274.587548159645,57536.6670912893,68232.36698102637,68529.02619648993,61435.18661207345,59504.06135267387,76143.6138731353,70643.92891564888
2012-03-12 00:00:00,-56199.09415884991,70612.48468133993,68543.29597433083,57295.88837088959,57557.92407598253,68388.2159072312,68684.6081571891,71885.07991312642,63565.73085992807,69018.48162866803,65505.687044532075
2012-03-09 00:00:00,-50489.560786860064,70612.48468133993,68543.29597433083,57274.23626941,57536.34579760826,68527.22000672075,68823.8091383531,54280.83908952889,53715.4513994774,76350.93428928813,70446.93215428472
2012-03-08 00:00:00,-55677.61928948015,70612.48468133993,68543.29597433083,57304.710905774264,57566.54676936264,68649.31242274283,68946.1306740935,53254.73751130141,53760.73172194249,57442.07283176528,60215.29381045797
2012-03-07 00:00:00,-73101.49371449999,70612.48468133993,68543.29597433083,57275.309038125444,57537.17583158368,68817.14401998674,69113.9322636961,53895.246417223476,55141.35127542892,71795.18101591524,74011.7529576551
